Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
21/05/17,2016,Partick,Aberdeen,4.33,3.6,1.8,0,6,A,1,2,2,7,0,1,32,26,3,0,6,3,0,0,32,26
21/05/17,2016,Celtic,Hearts,1.17,7.0,15.0,2,0,H,2,0,8,3,2,0,89,11,0,2,1,3,0,0,89,11
20/05/17,2016,Kilmarnock,Ross County,2.63,3.25,2.63,1,2,A,1,1,2,2,0,0,22,39,1,0,3,2,0,0,22,39
20/05/17,2016,Inverness C,Motherwell,1.65,3.75,5.25,3,2,H,1,1,3,5,0,1,22,44,1,1,2,2,0,0,22,44
20/05/17,2016,Hamilton,Dundee,1.73,3.6,4.75,4,0,H,0,2,1,4,0,1,28,39,2,1,4,3,0,0,28,39
18/05/17,2016,Partick,Celtic,9.0,5.75,1.29,0,5,A,2,1,4,3,0,0,33,28,2,0,10,4,2,0,33,28
17/05/17,2016,St Johnstone,Hearts,2.38,3.3,2.9,1,0,H,2,1,3,2,0,0,41,18,0,2,1,3,0,0,41,18
17/05/17,2016,Rangers,Aberdeen,2.4,3.4,2.8,1,2,A,2,1,5,6,1,1,61,28,3,0,11,2,1,0,61,28
17/05/17,2016,Dundee,Inverness C,2.38,3.3,2.9,0,2,A,0,2,1,10,0,2,28,28,0,3,3,10,0,2,28,28
16/05/17,2016,Ross County,Hamilton,2.25,3.3,3.2,3,2,H,2,0,8,3,1,0,29,29,1,1,3,2,1,0,29,29
16/05/17,2016,Motherwell,Kilmarnock,1.85,3.6,4.0,3,1,H,1,2,6,6,1,0,22,17,1,1,4,4,1,1,22,17
13/05/17,2016,St Johnstone,Partick,2.3,3.4,3.0,1,0,H,2,1,4,2,1,0,38,19,0,1,3,5,0,1,38,19
13/05/17,2016,Rangers,Hearts,1.83,3.5,4.2,2,1,H,1,1,4,6,1,1,59,29,0,2,0,3,0,1,59,29
13/05/17,2016,Kilmarnock,Inverness C,2.3,3.25,3.1,2,1,H,0,1,0,1,0,0,18,41,0,3,2,9,0,2,18,41
13/05/17,2016,Hamilton,Motherwell,2.4,3.25,2.9,0,1,A,1,1,2,3,0,1,29,41,0,2,1,3,0,0,29,41
13/05/17,2016,Dundee,Ross County,2.6,3.25,2.7,1,1,D,0,3,1,11,0,2,29,24,1,1,3,3,0,0,29,24
12/05/17,2016,Aberdeen,Celtic,4.75,3.6,1.73,1,3,A,1,2,1,5,0,2,67,17,2,0,12,3,2,0,67,17
07/05/17,2016,Partick,Rangers,3.5,3.4,2.05,1,2,A,2,0,4,2,0,0,35,29,1,0,4,1,1,0,35,29
07/05/17,2016,Hearts,Aberdeen,3.3,3.4,2.15,1,2,A,1,1,3,7,0,1,50,28,2,1,9,2,1,0,50,28
06/05/17,2016,Motherwell,Ross County,2.63,3.4,2.55,0,1,A,1,1,6,5,1,0,24,18,0,1,3,4,0,0,24,18
06/05/17,2016,Kilmarnock,Dundee,2.15,3.3,3.4,0,1,A,0,0,1,1,0,0,19,44,1,2,4,5,0,0,19,44
06/05/17,2016,Inverness C,Hamilton,2.15,3.25,3.4,2,1,H,0,1,2,5,0,1,18,47,1,1,2,4,1,1,18,47
06/05/17,2016,Celtic,St Johnstone,1.2,6.5,13.0,4,1,H,1,0,5,3,1,0,88,12,2,1,5,1,2,0,88,12
29/04/17,2016,Rangers,Celtic,4.75,4.0,1.67,1,5,A,2,0,7,1,2,0,62,31,2,0,9,3,1,0,62,31
29/04/17,2016,Motherwell,Dundee,2.2,3.3,3.3,2,3,A,1,1,5,4,1,0,25,19,0,3,1,5,0,1,25,19
29/04/17,2016,Hearts,Partick,1.91,3.4,4.0,2,2,D,2,1,5,5,1,1,53,24,0,1,2,4,0,1,53,24
29/04/17,2016,Hamilton,Kilmarnock,2.25,3.4,3.1,0,2,A,2,0,3,1,0,0,31,44,1,1,4,5,0,1,31,44
29/04/17,2016,Aberdeen,St Johnstone,1.44,4.0,8.5,0,2,A,2,1,3,3,1,1,71,18,2,1,5,2,1,0,71,18
28/04/17,2016,Ross County,Inverness C,1.91,3.6,3.75,4,0,H,1,1,5,5,0,0,25,31,0,2,3,6,0,1,25,31
16/04/17,2016,Ross County,Celtic,9.0,5.0,1.33,2,2,D,1,2,4,5,0,0,27,27,3,0,11,1,2,0,27,27
15/04/17,2016,St Johnstone,Aberdeen,5.5,3.75,1.62,1,2,A,2,1,3,2,1,1,40,20,2,1,9,2,1,0,40,20
15/04/17,2016,Rangers,Partick,1.6,3.75,5.75,2,0,H,2,0,8,3,1,0,60,33,1,0,3,2,0,0,60,33
15/04/17,2016,Motherwell,Inverness C,2.4,3.25,3.0,4,2,H,0,2,2,7,0,1,20,20,0,1,2,3,0,0,20,20
15/04/17,2016,Dundee,Hamilton,2.2,3.3,3.3,0,2,A,0,3,1,10,0,1,31,25,0,2,0,8,0,2,31,25
14/04/17,2016,Kilmarnock,Hearts,4.0,3.4,1.91,0,0,D,0,1,2,3,0,0,20,40,0,3,0,5,0,2,20,40
09/04/17,2016,Aberdeen,Rangers,2.0,3.4,3.75,0,3,A,3,0,4,0,1,0,75,19,0,1,2,3,0,0,75,19
08/04/17,2016,Partick,Motherwell,1.73,3.6,4.75,1,0,H,2,0,5,2,1,0,31,31,1,1,3,3,0,0,31,31
08/04/17,2016,Inverness C,St Johnstone,2.63,3.25,2.63,0,3,A,0,1,2,6,0,1,19,50,1,2,4,5,0,0,19,50
08/04/17,2016,Hearts,Dundee,1.53,3.8,6.5,1,0,H,1,2,4,6,1,1,50,25,1,2,6,5,1,1,50,25
08/04/17,2016,Hamilton,Ross County,2.55,3.3,2.7,1,1,D,2,0,3,1,0,0,33,40,1,1,3,3,0,0,33,40
08/04/17,2016,Celtic,Kilmarnock,1.13,8.5,17.0,3,1,H,1,0,4,2,1,0,88,12,2,0,5,2,1,0,88,12
05/04/17,2016,St Johnstone,Hearts,2.88,3.5,2.3,1,0,H,1,2,4,7,1,2,36,21,1,2,3,4,1,2,36,21
05/04/17,2016,Motherwell,Hamilton,2.45,3.4,2.75,0,0,D,0,3,2,10,0,2,21,14,0,3,0,10,0,3,21,14
05/04/17,2016,Kilmarnock,Rangers,5.5,4.0,1.57,0,0,D,0,2,3,5,0,0,21,36,0,2,3,5,0,0,21,36
05/04/17,2016,Celtic,Partick,1.17,7.5,13.0,1,1,D,2,0,5,1,2,0,93,7,1,1,2,3,0,1,93,7
04/04/17,2016,Ross County,Dundee,1.95,3.6,3.75,2,1,H,0,3,3,6,0,0,21,29,1,1,7,5,1,1,21,29
04/04/17,2016,Aberdeen,Inverness C,1.25,5.5,12.0,1,0,H,3,0,4,0,1,0,73,20,0,1,2,5,0,1,73,20
02/04/17,2016,Hearts,Celtic,6.5,4.5,1.44,0,5,A,1,1,5,2,1,0,53,27,3,0,11,3,2,0,53,27
01/04/17,2016,Rangers,Motherwell,1.25,5.5,12.0,1,1,D,2,0,8,3,1,0,64,29,1,2,2,4,0,1,64,29
01/04/17,2016,Partick,Ross County,2.0,3.6,3.5,2,1,H,2,0,5,1,2,0,27,33,1,1,2,2,0,0,27,33
01/04/17,2016,Inverness C,Kilmarnock,2.0,3.5,3.6,1,1,D,1,1,3,6,0,1,20,47,2,0,5,2,1,0,20,47
01/04/17,2016,Hamilton,St Johnstone,3.1,3.5,2.2,1,0,H,2,0,5,1,1,0,29,43,2,1,6,5,0,0,29,43
31/03/17,2016,Dundee,Aberdeen,6.0,4.0,1.55,0,7,A,1,2,3,4,0,0,33,27,1,2,2,3,0,0,33,27
19/03/17,2016,Dundee,Celtic,15.0,6.5,1.18,1,2,A,1,1,3,3,0,0,36,29,3,0,11,3,2,0,36,29
18/03/17,2016,Rangers,Hamilton,1.3,5.25,9.5,4,0,H,1,1,5,5,0,0,62,31,0,3,0,8,0,3,62,31
18/03/17,2016,Motherwell,St Johnstone,3.5,3.4,2.05,1,2,A,0,3,1,10,0,3,23,15,2,1,5,4,0,0,23,15
18/03/17,2016,Kilmarnock,Partick,2.88,3.3,2.45,1,1,D,1,2,5,6,0,0,23,31,1,1,1,2,0,1,23,31
18/03/17,2016,Inverness C,Ross County,2.55,3.4,2.63,1,1,D,1,1,4,7,0,1,21,43,1,1,2,2,0,0,21,43
18/03/17,2016,Aberdeen,Hearts,1.73,3.5,5.0,2,0,H,3,0,9,2,1,0,71,21,1,2,3,6,1,2,71,21
12/03/17,2016,Celtic,Rangers,1.33,5.25,8.5,1,1,D,3,0,5,0,2,0,100,0,0,3,3,8,0,1,100,0
11/03/17,2016,St Johnstone,Dundee,1.91,3.5,4.0,2,0,H,1,2,5,7,1,2,31,23,1,1,7,6,1,1,31,23
11/03/17,2016,Ross County,Kilmarnock,1.91,3.5,4.0,1,2,A,1,2,5,6,0,0,23,31,1,0,4,2,1,0,23,31
11/03/17,2016,Partick,Inverness C,1.95,3.5,3.8,1,1,D,2,1,4,1,2,0,29,29,0,2,3,7,0,1,29,29
11/03/17,2016,Hearts,Hamilton,1.62,4.0,5.0,4,0,H,1,1,5,3,1,0,50,29,0,3,0,7,0,3,50,29
11/03/17,2016,Aberdeen,Motherwell,1.3,5.25,9.5,1,0,H,3,0,10,2,2,0,69,23,1,2,4,10,0,2,69,23
04/03/17,2016,Kilmarnock,Motherwell,2.15,3.5,3.2,1,2,A,1,2,4,5,0,0,25,33,1,2,4,10,0,2,25,33
01/03/17,2016,Rangers,St Johnstone,1.62,3.8,5.5,3,2,H,1,1,3,3,0,0,58,33,2,1,3,2,0,0,58,33
01/03/17,2016,Inverness C,Celtic,12.0,5.5,1.25,0,4,A,1,0,4,3,0,0,23,46,3,0,10,3,2,0,23,46
01/03/17,2016,Hearts,Ross County,1.67,3.8,5.0,0,1,A,1,1,5,3,1,0,54,31,0,2,3,5,0,0,54,31
01/03/17,2016,Dundee,Partick,2.8,3.2,2.5,0,1,A,2,0,6,2,1,0,38,31,1,1,3,3,1,1,38,31
28/02/17,2016,Hamilton,Aberdeen,7.0,4.0,1.5,1,0,H,1,0,5,2,1,0,23,46,2,1,3,2,0,0,23,46
25/02/17,2016,St Johnstone,Kilmarnock,1.62,4.0,5.0,0,2,A,1,1,6,6,1,1,33,25,0,0,2,2,0,0,33,25
25/02/17,2016,Partick,Hearts,2.8,3.4,2.4,2,0,H,1,1,2,1,1,0,23,31,1,2,5,7,1,1,23,31
25/02/17,2016,Motherwell,Dundee,2.6,3.4,2.63,1,5,A,0,3,1,8,0,3,25,17,0,2,2,7,0,2,25,17
25/02/17,2016,Celtic,Hamilton,1.08,10.0,23.0,2,0,H,3,0,7,0,2,0,100,0,0,3,1,7,0,2,100,0
25/02/17,2016,Aberdeen,Ross County,1.4,4.75,7.0,1,0,H,3,0,12,2,3,0,67,25,0,2,3,6,0,1,67,25
24/02/17,2016,Inverness C,Rangers,4.0,3.75,1.83,2,1,H,0,1,3,4,0,0,17,50,1,2,4,6,1,1,17,50
19/02/17,2016,Kilmarnock,Aberdeen,7.0,4.33,1.44,1,2,A,1,1,4,4,0,0,27,36,2,1,4,2,1,0,27,36
19/02/17,2016,Dundee,Rangers,5.5,3.8,1.62,2,1,H,2,0,7,3,1,0,33,33,1,1,4,5,1,1,33,33
18/02/17,2016,Ross County,St Johnstone,2.9,3.3,2.4,1,2,A,1,2,5,7,0,1,25,33,1,2,1,4,0,1,25,33
18/02/17,2016,Partick,Hamilton,1.75,3.5,4.75,2,0,H,1,1,2,1,1,0,17,33,0,3,1,6,0,1,17,33
18/02/17,2016,Hearts,Inverness C,1.53,4.0,6.0,1,1,D,2,1,8,2,2,0,58,25,0,3,2,7,0,1,58,25
18/02/17,2016,Celtic,Motherwell,1.07,10.0,29.0,2,0,H,3,0,6,0,1,0,100,0,1,1,5,9,0,1,100,0
15/02/17,2016,Aberdeen,Motherwell,1.33,5.0,8.5,7,2,H,3,0,7,1,2,0,64,27,2,0,5,3,0,0,64,27
11/02/17,2016,Dundee,Kilmarnock,2.1,3.3,3.5,1,1,D,2,0,6,2,1,0,36,27,0,1,1,5,0,1,36,27
05/02/17,2016,St Johnstone,Celtic,7.0,4.33,1.44,2,5,A,1,0,5,2,1,0,36,27,3,0,9,2,2,0,36,27
04/02/17,2016,Rangers,Ross County,1.4,4.5,7.5,1,1,D,2,1,4,2,1,0,64,27,0,2,2,5,0,1,64,27
04/02/17,2016,Motherwell,Hearts,4.0,3.4,1.91,0,3,A,0,2,1,5,0,2,27,18,0,3,2,9,0,2,27,18
04/02/17,2016,Inverness C,Dundee,2.15,3.3,3.4,2,2,D,0,1,2,3,0,0,18,45,0,3,1,7,0,2,18,45
04/02/17,2016,Hamilton,Kilmarnock,2.1,3.3,3.5,1,1,D,1,1,4,4,1,1,25,42,0,1,0,4,0,1,25,42
04/02/17,2016,Aberdeen,Partick,1.5,4.33,6.0,2,0,H,2,0,5,1,1,0,60,30,1,1,3,2,1,0,60,30
01/02/17,2016,Partick,St Johnstone,2.63,3.25,2.63,0,1,A,1,1,3,4,1,1,18,36,1,2,1,4,0,1,18,36
01/02/17,2016,Hearts,Rangers,2.8,3.4,2.4,4,1,H,1,1,5,2,1,0,55,27,2,0,5,2,1,0,55,27
01/02/17,2016,Celtic,Aberdeen,1.36,4.75,8.5,1,0,H,3,0,7,0,2,0,100,0,2,1,5,3,1,0,100,0
31/01/17,2016,Ross County,Motherwell,2.0,3.4,3.75,1,2,A,2,1,6,6,0,1,27,36,1,0,4,3,0,0,27,36
31/01/17,2016,Hamilton,Inverness C,2.7,3.2,2.6,3,0,H,0,2,2,6,0,1,18,45,0,2,3,5,0,0,18,45
29/01/17,2016,Celtic,Hearts,1.29,5.5,10.0,4,0,H,3,0,4,0,1,0,100,0,0,2,4,7,0,1,100,0
28/01/17,2016,St Johnstone,Hamilton,1.57,3.75,6.0,3,0,H,1,0,5,2,1,0,30,30,0,2,2,4,0,0,30,30
28/01/17,2016,Motherwell,Rangers,5.25,4.2,1.57,0,2,A,0,2,4,7,0,1,30,20,1,1,3,4,0,1,30,20
28/01/17,2016,Kilmarnock,Ross County,3.2,3.4,2.2,3,2,H,1,1,3,2,1,0,20,40,1,1,4,4,1,1,20,40
28/01/17,2016,Inverness C,Partick,2.45,3.4,2.75,0,0,D,0,2,3,6,0,1,20,40,1,1,4,3,1,0,20,40
27/01/17,2016,Aberdeen,Dundee,1.36,4.75,8.0,3,0,H,2,0,7,2,1,0,56,33,0,3,1,6,0,2,56,33
25/01/17,2016,Celtic,St Johnstone,1.22,6.5,11.0,1,0,H,3,0,5,1,1,0,100,0,1,1,1,3,0,1,100,0
31/12/16,2016,Ross County,Inverness C,2.35,3.2,3.0,3,2,H,1,1,5,6,0,1,20,40,0,2,1,5,0,1,20,40
31/12/16,2016,Rangers,Celtic,4.5,3.75,1.75,1,2,A,3,0,5,1,1,0,70,30,3,0,11,4,2,0,70,30
31/12/16,2016,Partick,Kilmarnock,1.8,3.4,4.75,0,0,D,1,2,4,6,1,1,20,30,0,2,1,9,0,2,20,30
31/12/16,2016,Hamilton,Motherwell,2.55,3.3,2.7,1,1,D,0,2,2,6,0,1,20,40,1,1,3,5,0,1,20,40
31/12/16,2016,Dundee,St Johnstone,3.1,3.3,2.3,3,0,H,2,0,5,3,0,0,30,30,1,0,3,2,0,0,30,30
30/12/16,2016,Hearts,Aberdeen,2.6,3.4,2.6,0,1,A,2,0,7,1,2,0,60,30,1,2,5,5,1,0,60,30
28/12/16,2016,St Johnstone,Rangers,4.0,3.4,1.91,1,1,D,1,1,6,5,1,1,33,22,2,1,4,4,0,1,33,22
28/12/16,2016,Partick,Dundee,2.05,3.3,3.6,2,0,H,0,3,3,8,0,1,11,33,0,3,1,5,0,1,11,33
28/12/16,2016,Inverness C,Motherwell,2.05,3.5,3.4,1,2,A,0,1,5,7,0,1,22,44,0,2,1,6,0,2,22,44
28/12/16,2016,Celtic,Ross County,1.13,8.5,17.0,2,0,H,3,0,4,1,0,0,100,0,1,1,5,6,1,1,100,0
27/12/16,2016,Hearts,Kilmarnock,1.44,4.2,7.5,4,0,H,2,0,6,1,2,0,56,33,0,2,1,8,0,2,56,33
27/12/16,2016,Aberdeen,Hamilton,1.33,4.75,10.0,2,1,H,1,1,5,2,1,0,50,38,0,1,2,3,0,0,50,38
24/12/16,2016,Rangers,Inverness C,1.4,4.5,7.5,1,0,H,3,0,5,1,1,0,67,33,0,2,2,6,0,1,67,33
24/12/16,2016,Hamilton,Celtic,13.0,6.5,1.2,0,3,A,0,1,5,6,0,0,22,44,3,0,9,4,1,0,22,44
23/12/16,2016,Ross County,Partick,2.25,3.3,3.2,1,3,A,1,0,5,4,0,0,22,44,0,1,2,3,0,0,22,44
23/12/16,2016,Motherwell,Aberdeen,5.25,3.6,1.67,1,3,A,1,1,5,4,1,0,33,22,1,2,5,5,1,0,33,22
23/12/16,2016,Kilmarnock,St Johnstone,3.6,3.2,2.1,0,1,A,1,1,3,2,1,0,22,44,0,0,3,3,0,0,22,44
23/12/16,2016,Dundee,Hearts,3.8,3.4,1.95,3,2,H,2,0,4,1,1,0,22,33,0,1,5,7,0,1,22,33
20/12/16,2016,Celtic,Partick,1.14,8.0,15.0,1,0,H,3,0,6,1,1,0,100,0,0,1,2,4,0,1,100,0
17/12/16,2016,St Johnstone,Motherwell,1.75,3.6,4.6,1,1,D,1,2,6,6,1,1,38,12,0,3,0,7,0,3,38,12
17/12/16,2016,Ross County,Aberdeen,4.75,3.5,1.75,2,1,H,0,0,4,4,0,0,12,50,2,1,6,4,1,0,12,50
17/12/16,2016,Kilmarnock,Inverness C,2.88,3.3,2.4,1,1,D,1,1,2,1,1,0,25,38,0,3,1,8,0,2,25,38
17/12/16,2016,Hearts,Partick,1.67,3.75,5.0,1,1,D,2,0,7,2,2,0,62,25,1,1,3,4,0,1,62,25
17/12/16,2016,Celtic,Dundee,1.13,8.0,21.0,2,1,H,3,0,6,0,2,0,100,0,1,2,1,3,0,1,100,0
16/12/16,2016,Hamilton,Rangers,5.75,4.2,1.53,1,2,A,0,1,4,5,0,0,25,50,1,1,3,4,0,1,25,50
13/12/16,2016,Celtic,Hamilton,1.1,9.0,21.0,1,0,H,3,0,11,1,3,0,100,0,0,0,2,2,0,0,100,0
10/12/16,2016,Rangers,Hearts,1.8,3.6,4.33,2,0,H,3,0,6,1,1,0,62,38,0,0,8,8,0,0,62,38
10/12/16,2016,Motherwell,Kilmarnock,1.95,3.4,3.9,0,0,D,2,1,9,5,2,0,38,12,0,2,2,9,0,2,38,12
10/12/16,2016,Inverness C,Hamilton,2.05,3.8,3.2,1,1,D,0,1,5,7,0,1,25,38,0,0,3,3,0,0,25,38
10/12/16,2016,Dundee,Ross County,2.4,3.6,2.7,0,0,D,2,1,4,3,1,1,25,25,1,1,6,7,1,1,25,25
10/12/16,2016,Aberdeen,St Johnstone,1.62,3.9,5.25,0,0,D,2,1,9,2,2,0,57,29,1,0,5,3,1,0,57,29
09/12/16,2016,Partick,Celtic,11.0,5.75,1.25,1,4,A,0,2,3,5,0,0,12,38,3,0,6,3,0,0,12,38
06/12/16,2016,Aberdeen,Kilmarnock,1.3,5.25,9.5,5,1,H,2,1,6,2,1,0,50,33,1,1,2,4,0,1,50,33
03/12/16,2016,St Johnstone,Inverness C,2.0,3.3,3.75,3,0,H,1,2,5,7,0,1,29,14,1,2,4,5,1,1,29,14
03/12/16,2016,Ross County,Hearts,3.75,3.5,1.95,2,2,D,0,1,2,6,0,1,14,43,0,1,6,8,0,1,14,43
03/12/16,2016,Rangers,Aberdeen,2.15,3.4,3.25,2,1,H,2,0,5,1,1,0,57,43,2,1,5,3,1,0,57,43
03/12/16,2016,Motherwell,Celtic,15.0,6.0,1.2,3,4,A,2,1,6,4,2,1,43,14,3,0,6,0,1,0,43,14
03/12/16,2016,Kilmarnock,Dundee,2.88,3.3,2.4,2,0,H,1,1,2,1,1,0,14,43,1,2,2,3,0,0,14,43
03/12/16,2016,Hamilton,Partick,2.75,3.3,2.5,1,1,D,1,1,4,4,0,0,29,43,2,1,4,3,1,1,29,43
30/11/16,2016,Hearts,Rangers,2.88,3.4,2.38,2,0,H,2,0,7,2,2,0,57,29,2,0,4,2,0,0,57,29
26/11/16,2016,Ross County,Hamilton,2.05,3.3,3.6,1,1,D,0,2,1,7,0,2,17,33,0,1,4,6,0,1,17,33
26/11/16,2016,Partick,Rangers,4.75,3.6,1.73,1,2,A,0,1,4,5,0,0,14,43,1,1,3,3,0,0,14,43
26/11/16,2016,Hearts,Motherwell,1.53,4.33,5.5,3,0,H,1,0,4,2,1,0,50,33,0,2,1,5,0,2,50,33
26/11/16,2016,Dundee,Inverness C,2.6,3.25,2.7,2,1,H,1,2,2,3,1,1,14,29,1,1,4,4,1,1,14,29
21/11/16,2016,Hamilton,Hearts,4.33,3.6,1.8,3,3,D,1,1,2,2,0,0,33,33,1,1,6,6,1,1,33,33
19/11/16,2016,St Johnstone,Ross County,1.83,3.6,4.1,2,4,A,1,2,3,4,0,0,33,17,0,2,2,9,0,2,33,17
19/11/16,2016,Rangers,Dundee,1.36,5.0,7.5,1,0,H,2,0,6,1,2,0,50,50,1,2,2,4,0,1,50,50
19/11/16,2016,Motherwell,Partick,2.75,3.2,2.6,2,0,H,1,2,5,7,1,2,33,17,2,1,4,3,1,1,33,17
19/11/16,2016,Inverness C,Aberdeen,3.75,3.4,2.0,1,3,A,0,1,4,5,0,0,29,43,2,1,6,2,1,0,29,43
18/11/16,2016,Kilmarnock,Celtic,15.0,8.0,1.14,0,1,A,1,1,2,4,1,1,17,50,3,0,6,0,1,0,17,50
06/11/16,2016,Ross County,Rangers,5.0,3.8,1.65,1,1,D,0,2,1,7,0,2,20,20,1,2,3,7,0,1,20,20
05/11/16,2016,Kilmarnock,Hamilton,2.7,3.4,2.5,0,0,D,1,1,4,6,1,1,20,40,0,2,5,9,0,2,20,40
05/11/16,2016,Hearts,St Johnstone,1.8,3.6,4.33,2,2,D,2,0,5,1,2,0,60,20,1,0,4,2,1,0,60,20
05/11/16,2016,Dundee,Motherwell,2.38,3.4,2.88,2,0,H,0,3,1,6,0,2,0,33,0,1,2,4,0,1,0,33
05/11/16,2016,Celtic,Inverness C,1.17,7.0,15.0,3,0,H,3,0,13,2,3,0,100,0,1,0,5,2,1,0,100,0
04/11/16,2016,Partick,Aberdeen,4.33,3.6,1.8,1,2,A,0,0,4,4,0,0,17,50,2,1,7,2,2,0,17,50
29/10/16,2016,St Johnstone,Partick,1.85,3.5,4.2,1,2,A,2,1,3,2,0,0,40,20,1,1,4,4,1,1,40,20
29/10/16,2016,Rangers,Kilmarnock,1.33,5.5,7.5,3,0,H,1,0,3,1,1,0,40,60,1,1,3,7,0,1,40,60
29/10/16,2016,Motherwell,Ross County,2.38,3.5,2.8,4,1,H,1,2,5,8,1,2,20,20,0,1,1,5,0,1,20,20
29/10/16,2016,Inverness C,Hearts,2.88,3.4,2.38,3,3,D,1,1,4,3,1,0,33,33,1,2,3,4,1,1,33,33
29/10/16,2016,Hamilton,Dundee,2.2,3.3,3.25,0,1,A,1,0,3,2,0,0,40,40,0,3,2,7,0,2,40,40
29/10/16,2016,Aberdeen,Celtic,5.0,4.0,1.62,0,1,A,2,0,7,2,1,0,60,40,2,0,7,2,1,0,60,40
26/10/16,2016,Ross County,Celtic,11.0,5.75,1.25,0,4,A,1,1,3,3,1,1,25,25,2,0,7,4,1,0,25,25
26/10/16,2016,Rangers,St Johnstone,1.55,4.0,5.75,1,1,D,2,0,4,1,1,0,50,50,2,0,5,1,2,0,50,50
26/10/16,2016,Motherwell,Inverness C,3.0,3.25,2.38,0,3,A,1,1,5,5,1,1,25,25,0,1,3,7,0,1,25,25
26/10/16,2016,Kilmarnock,Hearts,6.5,4.1,1.5,2,0,H,0,1,3,7,0,1,0,50,2,1,5,3,1,0,0,50
26/10/16,2016,Dundee,Partick,2.5,3.3,2.75,0,2,A,0,2,2,5,0,1,0,40,0,2,3,6,0,1,0,40
25/10/16,2016,Hamilton,Aberdeen,5.25,4.2,1.57,1,0,H,1,0,3,2,0,0,25,50,2,1,8,5,2,1,25,50
23/10/16,2016,St Johnstone,Dundee,1.83,3.75,4.0,2,1,H,1,2,3,5,0,1,25,25,0,2,1,5,0,2,25,25
22/10/16,2016,Partick,Ross County,2.15,3.5,3.2,1,1,D,0,1,3,5,0,1,20,40,0,1,0,4,0,1,20,40
22/10/16,2016,Inverness C,Kilmarnock,1.53,4.0,6.0,1,1,D,1,1,5,4,1,0,40,20,1,1,3,7,0,1,40,20
15/10/16,2016,St Johnstone,Kilmarnock,1.5,4.33,6.0,0,1,A,1,1,3,4,0,1,33,33,0,2,2,9,0,2,33,33
15/10/16,2016,Partick,Hamilton,2.05,3.4,3.5,2,2,D,0,2,2,5,0,1,25,25,0,2,4,8,0,2,25,25
15/10/16,2016,Hearts,Dundee,1.44,4.2,7.5,2,0,H,2,0,8,2,2,0,50,25,1,1,4,4,1,1,50,25
15/10/16,2016,Celtic,Motherwell,1.13,8.0,19.0,2,0,H,3,0,15,3,3,0,100,0,0,1,3,4,0,0,100,0
15/10/16,2016,Aberdeen,Ross County,1.5,4.0,7.0,4,0,H,2,0,5,3,0,0,50,50,0,1,0,1,0,0,50,50
14/10/16,2016,Inverness C,Rangers,4.33,3.4,1.85,0,1,A,2,0,7,4,1,0,50,25,0,2,3,8,0,1,50,25
01/10/16,2016,Ross County,St Johnstone,2.4,3.5,2.75,0,2,A,1,1,4,4,1,1,33,33,1,1,4,3,1,0,33,33
01/10/16,2016,Kilmarnock,Aberdeen,5.75,4.2,1.53,0,4,A,0,1,4,5,0,0,0,67,1,1,4,5,1,1,0,67
01/10/16,2016,Hamilton,Inverness C,2.88,3.5,2.3,1,1,D,1,1,3,3,0,0,33,33,0,2,2,8,0,2,33,33
01/10/16,2016,Dundee,Celtic,12.0,6.0,1.22,0,1,A,0,1,3,5,0,1,0,50,2,0,8,5,1,0,0,50
30/09/16,2016,Motherwell,Hearts,4.0,3.6,1.85,1,3,A,1,1,5,4,1,0,33,33,1,1,2,2,0,0,33,33
25/09/16,2016,Aberdeen,Rangers,2.88,3.2,2.45,2,1,H,1,0,3,2,0,0,33,67,1,1,4,7,0,1,33,67
24/09/16,2016,Partick,Motherwell,2.1,3.4,3.4,1,1,D,1,2,3,4,1,1,33,0,1,1,4,4,0,0,33,0
24/09/16,2016,Hearts,Ross County,1.75,3.5,4.75,0,0,D,2,1,9,4,2,0,67,0,1,1,3,3,0,0,67,0
15/05/16,2015,Hearts,St Johnstone,1.95,3.5,3.75,2,2,D,1,1,4,5,0,1,61,22,2,1,3,4,0,1,61,22
15/05/16,2015,Celtic,Motherwell,1.22,6.5,11.0,7,0,H,2,0,7,4,1,0,72,22,2,1,6,6,1,1,72,22
15/05/16,2015,Aberdeen,Ross County,1.62,4.0,5.0,0,4,A,2,1,7,2,2,0,67,22,0,1,4,7,0,1,67,22
14/05/16,2015,Partick,Hamilton,2.38,3.25,3.0,2,2,D,1,2,3,6,0,1,33,17,2,1,4,4,1,1,33,17
14/05/16,2015,Kilmarnock,Dundee United,2.5,3.4,2.7,2,4,A,1,2,3,3,1,1,22,22,1,2,4,5,0,0,22,22
14/05/16,2015,Inverness C,Dundee,2.05,3.6,3.4,4,0,H,1,1,5,4,1,0,33,28,1,1,5,5,0,0,33,28
12/05/16,2015,Aberdeen,Hearts,1.95,3.5,3.75,0,1,A,3,0,9,2,2,0,71,24,0,2,1,4,0,1,71,24
11/05/16,2015,St Johnstone,Celtic,7.0,4.33,1.44,2,1,H,1,1,4,2,1,0,39,33,2,0,5,2,1,0,39,33
11/05/16,2015,Ross County,Motherwell,2.2,3.5,3.1,1,3,A,1,2,1,4,0,1,50,0,2,1,4,5,0,1,50,0
